"bund_nr","team","datum","status","re_form","re_lage","neigung","exposition","anmerkung"
30119,"HeinkeleWidmer",2007-04-13,0,"hh","m",2,"s","Vollflächige Bodenbearbeitung Of/Oh stellenweise in oberen Mineralboden eingearbeitet. Fläche wurde kürzlich intensiv mit schwerem Gerät durchforstet"
30120,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30121,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30122,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30123,"HeinkeleMartin",2007-04-26,0,"ksf","z",0,"fla","Nachbarschaft: 13.200m. NE"
30124,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30125,"HeinkeleMartin",2007-04-25,0,"hh","m",5,"w","Autobahn A7"
30126,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30127,"HeinkeleMartin",2007-04-24,0,"ksf","z",3,"s","-"
30128,"HeinkeleMartin",2006-11-18,0,"ksf","z",0,"fla","-"
30129,"HeinkeleMartin",2007-04-25,0,"ksf","z",0,"fla","-"
30130,"HeinkeleMartin",2007-03-22,0,"ksf","z",0,"fla","Nachbarschaft 15 auch in Richtung SW,SE, Nachbarschaft 13 ist Autobahn A 7"
30131,"HeinkeleMartin",2007-03-22,0,"hh","u",14,"sw","Nachbarschaft: Autobahn A 7"
30132,"HeinkeleMartin",2007-03-27,0,"hh","u",8,"s","-"
30133,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30134,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30135,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30136,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30137,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30138,"HeinkeleMartin",2007-01-10,0,"tss","z",0,"fla","Nachbarschaft:15, 50m NE"
30139,"HeinkeleMartin",2007-01-11,0,"hh","m",2,"sw","-"
30140,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30141,"HeinkeleMartin",2007-03-28,0,"hh","u",10,"sw","-"
30142,"HeinkeleMartin",2006-11-21,0,"ksf","z",0,"fla","Fläche wird zur Müllentsorgung der benachbarten Kleingärtner genutzt"
30143,"Heinkele",2006-11-20,0,"ksf","z",0,"fla","keine Boden-Beprobung (Niedermoor)"
30144,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30145,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30146,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30147,"HeinkeleMartin",2006-12-14,0,"hh","m",2,"sw","-"
30148,"HeinkeleMartinWidmer",2007-04-18,0,"tsf","z",0,"fla","-"
30149,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30150,"HeinkeleMartin",2006-11-13,0,"ts","z",0,"fla","-"
30151,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30152,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30153,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30154,"HeinkeleMartin",2006-11-07,0,"hh","o",1,"no","-"
30155,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30156,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30157,"HeinkeleMartin",2007-05-10,0,"tsf","z",0,"fla","Nachbarschaft 15: 100m, NN"
30158,"HeinkeleMartin",2007-05-09,0,"khf","o",4,"sw","-"
30159,"HeinkeleMartin",2007-10-17,0,"ksf","z",0,"fla","Sat 2 und 3 mussten nach innen gelegt werden um nicht in der benachbarten landwirtsch. Fläche zu liegen."
30160,"HeinkeleMartin",2006-12-13,0,"tsf","z",2,"so","Bodenbearb: Pflug. Profil ist so nah an Schneise angelegt, dass Sat5, 6, 7 auf Schneise zu liegen kommen. sind aber nicht verlegbar"
30161,"HeinkeleMartin",2007-07-19,0,"tsf","z",0,"fla","-"
30162,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30163,"HeinkeleMartin",2007-10-03,0,"ksf","z",0,"fla","nach Räumungsarbeiten nach Sturmschäden stark befahren und gestört"
30164,"HeinkeleMartin",2007-01-16,0,"hh","m",2,"w","-"
30165,"HeinkeleMartin",2007-01-17,0,"tsf","z",0,"fla","-"
30166,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30167,"HeinkeleMartin",2006-10-31,0,"ts","z",0,"fla","-"
30168,"HeinkeleMartin",2006-11-02,0,"hh","o",4,"nw","-"
30169,"HeinkeleMartin",2007-07-18,0,"tsf","z",0,"fla","-"
30170,"DammannHölzerHövelmann",2007-09-24,0,"ts","z",0,"fla","-"
30171,"DammannHölzerHövelmann",2007-09-24,0,"ts","z",0,"fla","-"
30172,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30173,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30174,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30175,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30176,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30177,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30178,"HeinkeleMartin",2007-07-19,0,"tsf","z",0,"fla","geescht"
30179,"HeinkeleMartin",2006-11-30,0,"ksf","z",0,"fla","-"
30180,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30181,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30182,"HeinkeleMartin",2006-11-14,0,"hh","m",6,"sw","Bodenbearbeitung: gepflügt bis ca. 20 cm Tiefe"
30183,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30184,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30185,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30186,"HeinkeleMartinWidmer",2007-04-11,0,"tsf","z",0,"fla","-"
30187,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30188,"HeinkeleMartin",2006-11-22,0,"ksf","z",0,"fla","Nachbarschaft 14 auch 70 m, SS"
30189,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30190,"-2",1970-01-01,20,"-2","-9",-2,"-2","24.11.2006 P. He: Koordinaten IstRE4, IstHO4, IstRE und IstHO gelöscht"
30191,"HeinkeleMartin",2006-11-16,0,"ksf","z",0,"fla","-"
30192,"HeinkeleMartin",2006-11-15,0,"ksf","z",0,"fla","Nachbarschaft 14 auch 100, EE"
30400,"-2",1970-01-01,27,"-2","-9",-2,"-2",NA
30501,"HeinkeleMartin",2007-03-14,0,"hh","m",5,"so","-"
30502,"HeinkeleMartin",2007-05-07,0,"ksf","z",0,"fla","-"
30503,"HeinkeleMartin",2007-04-30,0,"ksf","z",0,"fla","-"
30504,"HeinkeleMartin",2006-11-17,0,"ksf","z",0,"fla","Dünen-Relief"
30505,"HeinkeleMartin",2007-05-09,0,"hh","m",2,"nw","-"
30506,"HeinkeleMartin",2007-05-08,0,"ks","z",0,"fla","Bodenbearbeitung: Gepflügt. Nachbarschaft: 15 auch 20m,WW .20m, EE"
30507,"HeinkeleMartinWidmer",2007-04-18,0,"ksf","z",0,"fla","-"
30508,"HeinkeleMartin",2006-11-09,0,"hr","u",5,"n","-"
30509,"HeinkeleMartin",2007-03-27,0,"tsf","z",0,"fla","-"
30510,"DammannHölzerHövelmann",2007-09-26,0,"hh","m",20,"n","-"
30511,"HeinkeleMartinWidmer",2007-04-03,0,"hh","m",2,"nw","-"
30512,"HeinkeleMartinWidmer",2007-04-10,0,"ksf","z",0,"fla","vollflächige Bodenbearbeitung"
30513,"HeinkeleMartin",2007-04-26,0,"hr","z",5,"sw","-"
30514,"HeinkeleMartin",2007-04-02,0,"hh","o",5,"so","-"
30515,"DammannHölzerHövelmann",2007-09-25,17,"hh","m",6,"nw","Windwurf. Mittelpflock liegt (nicht zuzuordnen), daher Mittelbaum genommen"
30516,"HeinkeleMartin",2007-05-11,15,"hh","m",3,"sw","-"
30517,"DammannHölzerHövelmann",2007-10-02,15,"hh","u",23,"s","Nachbarschaft: Acker- und Grünland, 75m, SS. Weg, 20m SS. kleines Feldgehölz mit Himbeere, Brombeere, Holunder und Brennnessel zugewuchert."
30518,"HeinkeleMartin",2007-07-20,15,"tsf","z",0,"fla","Beprobung nur auf Rabatten möglich, da Gräben unter Wasser stehen. Profil und Satelliten 30m nach Nordost verlegt!"
30519,"HeinkeleMartinWidmerEversSchmidt",2007-05-22,15,"tsf","z",0,"fla","möglicherweise bäuerlicher Torfstich"
30520,"HeinkeleMartin",2007-05-01,15,"tsf","z",0,"fla","-"
30521,"HeinkeleMartin",2007-01-15,17,"tsf","z",0,"fla","-"
30522,"DammannHölzerHövelmann",2007-10-16,17,"ks","z",1,"w","ca 2000: 3t/ha Kalkung Scharzfelder Kalk, erdfeucht."
30523,"HeinkeleMartin",2007-05-02,17,"ksf","z",0,"fla","Dünen-Mikrorelief"
30579,"-2",1970-01-01,27,"-2","-9",-2,"-2",NA
30601,"DammannHövelmann",2007-08-17,15,"ks","z",0,"fla","vereinzelt Windwürfe"
30602,"DammannHölzerHövelmann",2007-10-22,15,"hf","z",2,"n","-"
30603,"DammannHövelmann",2007-07-24,15,"hh","o",20,"nw","im NW Terrasse, im NO Graben (evt. alter Bergbau)"
30604,"DammannHölzerHövelmann",2007-09-14,15,"hh","u",29,"nw","-"
30605,"DammannHövelmann",2007-08-13,15,"hr","m",21,"no","-"
30606,"DammannHövelmann",2007-07-23,15,"hh","m",19,"w","der gesamte Hang unregelmäßig mit Köhlerplatten"
30607,"DammannHölzerHövelmann",2007-09-28,15,"th","r",14,"nw","stark aufgelichteter, verkrauteter Fi-Bestand mit alten Rückeschäden am OB. kein Mittelpflock ==> Lagebestimmung nach Mittelbaum."
30608,"DammannHölzerHövelmann",2007-10-05,15,"hh","m",6,"n","Oberboden durchwühlt (Sauen)"
30609,"DammannHölzerHövelmann",2007-09-12,15,"hh","r",25,"w","-"
30610,"DammannHölzerHövelmann",2007-10-11,15,"hh","u",8,"s","-"
30611,"DammannHölzerHövelmann",2007-09-27,15,"ks","r",4,"o","Fi Windwurffläche auf Muschelkalk."
30612,"HeinkeleMartin",2007-03-13,15,"ksf","z",0,"fla","Bestand durchforstet 1/2008"
30613,"HeinkeleMartin",2007-03-23,15,"hr","z",1,"w","Rabatten auf Teilfläche im Bereich der Sateliten 2,3,4"
30614,"HeinkeleMartin",2006-11-06,15,"ksf","z",0,"fla","Nachbarschaft 15 auch 200, SW"
30615,"HeinkeleMartin",2007-03-26,15,"hh","o",2,"no","Nachbarschaft 15 auch 200m, SW"
30616,"HeinkeleEvers",2007-03-24,15,"ksf","z",0,"fla","keine Boden-Beprobung (Niedermoor, Waldweide)"
90097,"-2",1970-01-01,25,"-2","-9",-2,"-2",NA
30617,"HeinkeleMartin",2007-03-23,15,"hh","o",2,"w","-"
30618,"HeinkeleMartin",2007-01-08,15,"ksf","z",0,"fla","zu MBH und MBHG: Beschreibung gilt für rechte Hälfte der Profilwand. Links: 0-40 cm: Aeh. 40-50cm: Bhs. 50-115 cm: Bv. 115-150 cm: Bhs. 150-200cm: Bv"
30619,"HeinkeleMartin",2007-03-12,15,"hh","m",1,"sw","Satellit 7+8: Forstweg, der gleichzeitig Bestandesgrenze bildet"
30620,"HeinkeleMartin",2007-03-14,15,"ksr","o",7,"o","-"
30621,"HeinkeleMartin",2007-03-15,15,"hh","m",15,"s","-"
30622,"HeinkeleMartin",2007-04-02,15,"hh","o",2,"no","-"
30623,"HeinkeleMartinWidmer",2007-04-04,15,"ksf","z",0,"fla","-"
30624,"HeinkeleMartin",2007-04-24,15,"ksf","z",0,"fla","-"
30625,"HeinkeleWidmer",2007-04-17,15,"tsf","z",0,"fla","Fläche besteht zu 3/4 aus Rabatten, 1/4 Gräben (Satelliten spiegeln das wieder)"
30626,"HeinkeleMartin",2007-03-28,15,"ksf","z",0,"fla","-"
30627,"HeinkeleHeuer",2007-09-22,15,"ksf","z",0,"fla","Nachbarschaft zu Schießplatz"
30628,"HeinkeleMartin",2006-12-11,15,"ksf","z",0,"fla","-"
30629,"HeinkeleMartin",2007-04-19,15,"ksf","z",0,"fla","Nach NW steigt die Fläche auf einen wahrscheinlich künstlich angelegten Wall an, die Satelliten 1,7,8 befinden sich auf diesem Wall"
30630,"HeinkeleMartinWidmer",2007-04-16,15,"ksf","z",0,"fla","-"
30631,"HeinkeleMartin",2006-11-28,15,"khf","z",5,"no","-"
30632,"HeinkeleMartin",2007-01-16,15,"hh","o",2,"nw","-"
30633,"HeinkeleMartin",2006-11-08,15,"ts","z",0,"fla","Satelliten 4 und 5 verlegt, da sonst in angrenzendem Jungbestand liegend"
30634,"HeinkeleMartin",2006-12-07,15,"ts","z",0,"fla","Bodenbearbetiung: Sanddeckkultur"
30635,"HeinkeleMartin",2006-11-24,15,"ts","z",0,"fla","-"
30636,"Heinkele",2007-03-25,15,"ksf","z",0,"fla","keine Boden-Beprobung (Moor)"
30637,"HeinkeleMartin",2007-05-01,15,"ksf","z",0,"fla","-"
30638,"HeinkeleMartin",2007-05-02,15,"ksf","z",0,"fla","-"
30639,"HeinkeleMartin",2007-05-03,15,"khr","o",3,"so","Nachbarschaft: 15. 200m.SS - 15. 200m.WW - 15. 200m.EE"
30640,"HeinkeleMartin",2007-05-08,15,"hh","o",5,"so","-"
30641,"HeinkeleMartin",2006-11-23,15,"ksf","z",0,"fla","Satelliten 1, 2 und 8 wegen Bestandesgrenze/Feldrand nach innen versetzt."
30642,"HeinkeleMartin",2007-05-10,15,"hh","m",3,"sw","Nachbarschaft: 15:20,SW . Nachbarschaft  13: 400,SW"
30643,"HeinkeleMartin",2006-12-08,15,"hh","u",15,"n","Profil liegt im Hangfuss einer ca. 3m hohen Düne"
30644,"HeinkeleMartin",2006-12-01,15,"ts","z",0,"fla","-"
30645,"HeinkeleMartin",2007-03-26,15,"ksf","z",0,"fla","-"
30646,"HeinkeleMartin",2007-04-30,15,"tsf","z",0,"fla","-"
30647,"HeinkeleMartin",2006-12-06,15,"ksf","z",0,"fla","-"
30648,"HeinkeleMartinWidmer",2007-04-03,15,"tsf","z",0,"fla","evtl. auch 1990 mit 5,5t gekalkt!"
30649,"DammannHölzerHövelmann",2007-07-07,15,"hs","a",21,"nw","-"
30650,"DammannHölzerHövelmann",2007-09-13,15,"ks","r",1,"so","unmittelbar benachbarte Kahlschlagsfläche"
30651,"HeinkeleMartin",2006-12-12,15,"tss","z",0,"fla","Richtung der Nachbarschaft: SS,WW,N. 3., 4., 5. Satellit : Beprobung verlegt wegen Bestandsgrenze"
30652,"HeinkeleMartinWidmer",2007-04-13,15,"tsf","z",0,"fla","-"
40001,"HeinkeleMartinWidmer",2007-04-05,0,"ksf","z",0,"fla","-"
40002,"-2",1970-01-01,27,"-2","-9",-2,"-2",NA
40003,"HeinkeleMartinWidmer",2007-04-05,0,"ksf","z",0,"fla","-"
40004,"HeinkeleMartinWidmer",2007-04-11,0,"tsf","z",0,"fla","vollflächige Bodenbearbeitung"
40005,"HeinkeleMartinWidmer",2007-04-10,0,"tsf","z",0,"fla","Buchen nicht beprobt, da nicht repräsentativ (weder Alter noch Habitus)"
50001,"Dickhof / Dickhof",2006-01-01,0,"hh","o",5,"nw","GD BodenProfil Archivnummer: 271"
50002,"Dickhof / Dickhof",2006-01-01,0,"ks","-9",0,"fla","GD BodenProfil Archivnummer: 263"
50003,"Hopp / Milbert",2006-01-01,0,"hh","m",20,"n","GD BodenProfil Archivnummer: 670"
50004,"Hopp / Milbert",2006-01-01,0,"ks","-9",3,"fla","GD BodenProfil Archivnummer: 658"
50005,"Dickhof / Dickhof",2006-01-01,0,"kh","-9",0,"fla","GD BodenProfil Archivnummer: 256"
50006,"Dickhof / Dickhof",2006-01-01,0,"hh","-9",0,"fla","GD BodenProfil Archivnummer: 251
Neigung nach Profilaufnahme 1,1 bis < 2,2 gon"
50007,"Dickhof / Dickhof",2006-01-01,0,"th","-9",0,"fla","GD BodenProfil Archivnummer: 268"
50008,"Milbert / Milbert",2006-01-01,0,"hh","m",10,"so","GD BodenProfil Archivnummer: 769"
50009,"Hopp / Milbert",2006-01-01,0,"hh","m",16,"nw","GD BodenProfil Archivnummer: 668"
50010,"Hopp / Milbert",2006-01-01,0,"hh","o",42,"so","GD BodenProfil Archivnummer: 673"
60012,"Rosenberger",2006-06-06,0,"hh","o",10,"so","-"
50011,"Hopp / Milbert",2006-01-01,0,"hh","o",26,"w","GD BodenProfil Archivnummer: 675"
50012,"Dickhof / Dickhof",2006-01-01,0,"ks","-9",0,"fla","GD BodenProfil Archivnummer: 258"
50013,"Dickhof / Dickhof",2006-01-01,0,"ks","-9",0,"fla","GD BodenProfil Archivnummer: 254"
50014,"Dickhof / Dickhof",2006-01-01,0,"ks","-9",1,"w","GD BodenProfil Archivnummer: 266"
50015,"Hopp / Milbert",2006-01-01,0,"hh","m",26,"so","GD BodenProfil Archivnummer: 655"
50016,"Hopp / Milbert",2006-01-01,0,"ks","-9",6,"s","GD BodenProfil Archivnummer: 652"
50017,"Hopp / Milbert",2006-01-01,0,"hh","m",21,"s","GD BodenProfil Archivnummer: 678"
50018,"Milbert / Milbert",2006-01-01,0,"ks","-9",0,"so","GD BodenProfil Archivnummer: 765"
50019,"Milbert / Milbert",2006-01-01,0,"hh","o",8,"s","GD BodenProfil Archivnummer: 763"
50020,"Milbert / Milbert",2006-01-01,0,"hh","o",21,"nw","GD BodenProfil Archivnummer: 764"
50021,"Milbert / Milbert",2006-01-01,0,"kh","-9",3,"so","GD BodenProfil Archivnummer: 762"
50022,"Milbert / Milbert",2006-01-01,0,"hf","-9",0,"no","GD BodenProfil Archivnummer: 756"
50023,"Milbert / Milbert",2006-01-01,0,"hh","m",19,"nw","GD BodenProfil Archivnummer: 754"
50024,"Dickhof / Dickhof",2006-01-01,0,"ks","-9",0,"fla","GD BodenProfil Archivnummer: 297
Neigung nach Profilaufnahme < 1,1 gon"
50025,"Dworschak / Dickhof",2006-01-01,0,"ks","-9",0,"fla","GD BodenProfil Archivnummer: 162
Neigung nach Profilaufnahme < 1,1 gon"
50026,"Dworschak / Hoffmann",2006-01-01,0,"ks","-9",0,"fla","GD BodenProfil Archivnummer: 179"
50027,"Dworschak / Hoffmann",2006-01-01,0,"hh","m",2,"fla","GD BodenProfil Archivnummer: 170"
50028,"Milbert / Milbert",2006-01-01,0,"hh","m",7,"so","GD BodenProfil Archivnummer: 770"
50029,"Dickhof / Dickhof",2006-01-01,0,"ks","-9",0,"fla","GD BodenProfil Archivnummer: 293
Neigung nach Profilaufnahme < 1,1 gon"
50030,"Dickhof / Dickhof",2006-01-01,0,"ks","-9",19,"no","GD BodenProfil Archivnummer: 300
Neigung nach Profilaufnahme 16,7 bis < 22,2 gon"
50031,"Dworschak / Hoffmann",2006-01-01,0,"ks","-9",0,"fla","GD BodenProfil Archivnummer: 159"
50032,"Milbert / Milbert",2006-01-01,0,"-1","-9",1,"fla","GD BodenProfil Archivnummer: 771"
50033,"Dickhof / Dickhof",2006-01-01,0,"ks","-9",0,"fla","GD BodenProfil Archivnummer: 274
Neigung nach Profilaufnahme < 1,1 gon"
50034,"Richter / Richter",2006-01-01,0,"hh","o",9,"sw","GD BodenProfil Archivnummer: 563
Neigung nach Profilaufnahme 5,5 bis < 11,1 gon"
50035,"Dworschak / Hoffmann",2006-01-01,0,"ks","-9",0,"fla","GD BodenProfil Archivnummer: 183"
50036,"Richter / Richter",2006-01-01,0,"ks","-9",0,"fla","GD BodenProfil Archivnummer: 567
Neigung nach Profilaufnahme < 1,1 gon"
50037,"Richter / Richter",2006-01-01,0,"kh","-9",11,"so","GD BodenProfil Archivnummer: 565
Neigung nach Profilaufnahme 5,5 bis < 11,1 gon"
50038,"Dickhof / Dickhof",2006-01-01,0,"hh","o",24,"so","GD BodenProfil Archivnummer: 289
Neigung nach Profilaufnahme > 22,2 gon"
50039,"Dickhof / Dickhof",2006-01-01,0,"th","-9",10,"o","GD BodenProfil Archivnummer: 290
Neigung nach Profilaufnahme < 1,1 gon"
50040,"Dworschak / Hoffmann",2006-01-01,0,"ks","-9",0,"fla","GD BodenProfil Archivnummer: 207"
50041,"Richter / Richter",2006-01-01,0,"kh","-9",14,"so","GD BodenProfil Archivnummer: 566"
50042,"Dickhof / Dickhof",2006-01-01,0,"tss","-9",6,"nw","GD BodenProfil Archivnummer: 302
Neigung nach Profilaufnahme 2,2 bis < 5,5 gon"
50043,"Dickhof / Dickhof",2006-01-01,0,"hh","m",18,"w","GD BodenProfil Archivnummer: 286
Neigung nach Profilaufnahme 16,7 bis < 22,2 gon"
50044,"Richter / Richter",2006-01-01,0,"hh","m",10,"n","GD BodenProfil Archivnummer: 562
Neigung nach Profilaufnahme 5,5 bis < 11,1 gon"
50045,"Dworschak / Hoffmann",2006-01-01,0,"hh","o",10,"n","GD BodenProfil Archivnummer: 213"
50046,"Richter / Richter",2006-01-01,0,"hh","m",8,"so","GD BodenProfil Archivnummer: 577"
50047,"Dickhof / Dickhof",2006-01-01,0,"hh","m",18,"so","GD BodenProfil Archivnummer: 309"
50048,"Dickhof / Dickhof",2006-01-01,0,"kh","-9",22,"no","GD BodenProfil Archivnummer: 312"
50049,"Richter / Richter",2006-01-01,0,"hh","m",8,"sw","GD BodenProfil Archivnummer: 554"
50050,"Dickhof / Dickhof",2006-01-01,0,"hh","u",24,"no","GD BodenProfil Archivnummer: 276"
50051,"Dworschak / Hoffmann",2006-01-01,0,"hh","m",9,"n","GD BodenProfil Archivnummer: 218"
50052,"Richter / Richter",2006-01-01,0,"hh","u",17,"s","GD BodenProfil Archivnummer: 579"
50053,"Koch / Koch",2006-01-01,0,"hh","o",8,"s","GD BodenProfil Archivnummer: 364"
50054,"Richter / Richter",2006-01-01,0,"hh","m",14,"so","GD BodenProfil Archivnummer: 587"
50055,"Richter / Richter",2006-01-01,0,"hh","m",15,"sw","GD BodenProfil Archivnummer: 585"
50056,"Richter / Richter",2006-01-01,0,"hh","m",28,"so","GD BodenProfil Archivnummer: 580"
50057,"Dworschak / Richter",2006-01-01,0,"hh","m",19,"s","GD BodenProfil Archivnummer: 228"
50058,"Dworschak / Hoffmann",2006-01-01,0,"tsm","-9",0,"fla","GD BodenProfil Archivnummer: 211"
50059,"Dickhof / Dickhof",2006-01-01,0,"hh","m",26,"o","GD BodenProfil Archivnummer: 320"
50060,"Koch / Koch",2006-01-01,0,"hh","m",16,"nw","GD BodenProfil Archivnummer: 373
Neigung nach Profilaufnahme > 22,2 gon"
50061,"Richter / Richter",2006-01-01,0,"hh","m",14,"so","GD BodenProfil Archivnummer: 595"
50062,"Richter / Richter",2006-01-01,0,"ks","-9",3,"so","GD BodenProfil Archivnummer: 583"
50063,"Dworschak / Hoffmann",2006-01-01,0,"tss","-9",50,"no","GD BodenProfil Archivnummer: 221"
50064,"Dworschak / Hoffmann",2006-01-01,0,"hh","m",28,"n","GD BodenProfil Archivnummer: 171"
50065,"Koch / Koch",2006-01-01,0,"kh","-9",4,"nw","GD BodenProfil Archivnummer: 379"
50066,"Koch / Koch",2006-01-01,0,"hh","u",10,"nw","GD BodenProfil Archivnummer: 356"
50067,"Koch / Koch",2006-01-01,0,"hh","m",12,"sw","GD BodenProfil Archivnummer: 351"
50068,"Koch / Koch",2006-01-01,0,"hh","m",17,"w","GD BodenProfil Archivnummer: 371"
50069,"Dworschak / Hoffmann",2006-01-01,0,"ks","-9",0,"fla","GD BodenProfil Archivnummer: 175"
50070,"Dworschak / Hoffmann",2006-01-01,0,"hh","m",13,"no","GD BodenProfil Archivnummer: 180"
50071,"Koch / Koch",2006-01-01,0,"hf","-9",4,"s","GD BodenProfil Archivnummer: 391"
50072,"Koch / Koch",2006-01-01,0,"hh","o",19,"nw","GD BodenProfil Archivnummer: 389"
50073,"Koch / Koch",2006-01-01,0,"ksz","-9",13,"s","GD BodenProfil Archivnummer: 376"
50074,"Dickhof / Dickhof",2006-01-01,0,"hh","m",13,"sw","GD BodenProfil Archivnummer: 322"
50075,"Dickhof / Hoffmann",2006-01-01,0,"ks","-9",10,"so","GD BodenProfil Archivnummer: 323"
50076,"Koch / Koch",2006-01-01,0,"hh","m",22,"nw","GD BodenProfil Archivnummer: 404"
50077,"Dworschak / Hoffmann",2006-01-01,0,"ks","-9",0,"fla","GD BodenProfil Archivnummer: 195"
50078,"Dworschak / Hoffmann",2006-01-01,0,"ks","-9",0,"fla","GD BodenProfil Archivnummer: 194"
50079,"Koch / Koch",2006-01-01,0,"hh","o",7,"nw","GD BodenProfil Archivnummer: 392"
50080,"Koch / Koch",2006-01-01,0,"hh","u",22,"nw","GD BodenProfil Archivnummer: 386"
50081,"Koch / Koch",2006-01-01,0,"hh","f",8,"nw","GD BodenProfil Archivnummer: 380"
50082,"Koch / Koch",2006-01-01,0,"hh","u",6,"n","GD BodenProfil Archivnummer: 361"
50083,"Koch / Koch",2006-01-01,0,"hh","o",14,"s","GD BodenProfil Archivnummer: 363"
